timestamp,cultura,umidade_%,pH,N_ppm,P_ppm,K_ppm
2025-11-06T08:00:00-03:00,soja,17.92,5.65,22.7,36.4,195.8
2025-11-06T08:30:00-03:00,soja,26.47,5.68,14.3,17.1,199.3
2025-11-06T09:00:00-03:00,soja,23.46,5.67,29.9,21.3,164.7
2025-11-06T09:30:00-03:00,soja,25.81,6.18,22.1,20.1,117.9
2025-11-06T10:00:00-03:00,soja,24.93,5.82,25.1,8.3,139.3
2025-11-06T10:30:00-03:00,soja,21.09,5.94,29.7,19.8,221.9
2025-11-06T11:00:00-03:00,soja,24.82,6.31,20.2,28.2,148.2
2025-11-06T11:30:00-03:00,soja,20.07,5.73,22.2,25.8,176.5
2025-11-06T12:00:00-03:00,soja,30.56,5.91,25.7,26.3,121.6
2025-11-06T12:30:00-03:00,soja,19.58,6.13,14.9,19.4,185.1
2025-11-06T13:00:00-03:00,soja,24.22,5.32,20.4,17.4,149.4
2025-11-06T13:30:00-03:00,soja,20.83,5.17,20.9,30.9,217.1
2025-11-06T14:00:00-03:00,soja,27.28,6.12,13.3,18.5,204.8
2025-11-06T14:30:00-03:00,soja,23.67,6.17,36.2,24.1,147.7
2025-11-06T15:00:00-03:00,soja,22.93,6.72,10.1,23.1,164.3
2025-11-06T15:30:00-03:00,soja,28.41,6.06,10.9,32.2,145.2
2025-11-06T16:00:00-03:00,soja,25.12,6.29,29.2,28.8,106.1
2025-11-06T16:30:00-03:00,soja,27.07,5.93,25.0,12.9,131.4
2025-11-06T17:00:00-03:00,soja,21.07,6.1,12.8,13.7,178.9
2025-11-06T17:30:00-03:00,soja,19.38,6.58,24.3,26.1,184.6
2025-11-06T18:00:00-03:00,soja,25.43,5.26,30.3,21.5,176.7
2025-11-06T18:30:00-03:00,soja,23.72,6.14,19.8,18.8,156.4
2025-11-06T19:00:00-03:00,soja,27.51,6.75,38.2,29.1,212.0
2025-11-06T19:30:00-03:00,soja,24.68,6.1,7.9,23.3,172.9
2025-11-06T20:00:00-03:00,soja,25.82,6.58,24.9,22.4,201.6
2025-11-06T20:30:00-03:00,soja,18.51,5.78,28.2,27.5,90.2
2025-11-06T21:00:00-03:00,soja,32.55,5.99,26.2,19.4,40.0
2025-11-06T21:30:00-03:00,soja,24.34,6.01,18.6,33.0,182.8
2025-11-06T22:00:00-03:00,soja,27.79,5.22,18.0,16.5,105.9
2025-11-06T22:30:00-03:00,soja,21.66,5.59,23.1,26.6,160.4
2025-11-06T23:00:00-03:00,soja,26.23,5.62,25.7,32.0,156.4
2025-11-06T23:30:00-03:00,soja,19.79,6.29,24.2,12.4,241.4
2025-11-07T00:00:00-03:00,soja,26.81,6.31,27.3,19.6,188.0
2025-11-07T00:30:00-03:00,soja,23.58,6.11,12.9,30.0,177.5
2025-11-07T01:00:00-03:00,soja,25.12,6.29,18.4,30.1,207.7
2025-11-07T01:30:00-03:00,soja,27.79,5.94,13.4,20.8,186.6
2025-11-07T02:00:00-03:00,soja,20.07,6.42,17.3,16.9,149.4
2025-11-07T02:30:00-03:00,soja,22.26,6.0,27.1,28.7,218.2
2025-11-07T03:00:00-03:00,soja,26.83,6.02,20.8,30.3,120.1
2025-11-07T03:30:00-03:00,soja,33.39,5.91,38.2,13.8,184.5
2025-11-07T04:00:00-03:00,soja,24.45,6.24,21.4,13.6,100.4
2025-11-07T04:30:00-03:00,soja,27.36,5.85,20.4,23.6,179.2
2025-11-07T05:00:00-03:00,soja,24.57,6.34,20.7,26.4,178.7
2025-11-07T05:30:00-03:00,soja,32.77,5.6,15.5,19.9,245.4
2025-11-07T06:00:00-03:00,soja,18.01,5.62,19.6,26.8,99.6
2025-11-07T06:30:00-03:00,soja,25.38,6.24,27.9,17.0,143.0
2025-11-07T07:00:00-03:00,soja,18.5,5.97,20.8,7.2,207.0
2025-11-07T07:30:00-03:00,soja,14.97,5.84,14.4,19.0,185.1
2025-11-07T08:00:00-03:00,soja,26.19,6.31,13.5,22.4,178.1
2025-11-07T08:30:00-03:00,soja,25.56,5.79,16.8,20.1,127.0
2025-11-07T09:00:00-03:00,soja,23.86,5.93,20.5,13.9,143.4
2025-11-07T09:30:00-03:00,soja,24.58,6.49,28.4,9.3,226.0
2025-11-07T10:00:00-03:00,soja,37.39,6.54,10.6,18.4,167.7
2025-11-07T10:30:00-03:00,soja,23.97,6.55,17.8,28.3,186.9
2025-11-07T11:00:00-03:00,soja,27.04,5.9,21.0,30.8,164.8
2025-11-07T11:30:00-03:00,soja,22.4,6.43,7.2,30.3,116.8
2025-11-07T12:00:00-03:00,soja,26.18,5.67,14.2,16.3,212.0
2025-11-07T12:30:00-03:00,soja,24.05,5.68,15.2,13.9,192.6
2025-11-07T13:00:00-03:00,soja,23.36,5.18,14.4,25.5,273.8
2025-11-07T13:30:00-03:00,soja,32.28,6.59,21.3,26.4,124.3
2025-11-07T14:00:00-03:00,soja,29.71,5.7,18.9,24.8,207.0
2025-11-07T14:30:00-03:00,soja,25.55,5.96,16.1,7.9,111.0
2025-11-07T15:00:00-03:00,soja,15.78,5.68,23.0,15.9,177.1
2025-11-07T15:30:00-03:00,soja,23.56,6.24,32.1,21.8,213.9
2025-11-07T16:00:00-03:00,soja,35.81,5.87,31.5,25.4,76.8
2025-11-07T16:30:00-03:00,soja,24.08,5.54,6.5,27.4,160.8
2025-11-07T17:00:00-03:00,soja,29.41,6.15,24.0,23.0,144.7
2025-11-07T17:30:00-03:00,soja,30.77,5.5,18.8,24.3,138.4
2025-11-07T18:00:00-03:00,soja,25.88,5.71,21.1,22.6,187.3
2025-11-07T18:30:00-03:00,soja,21.63,5.26,17.2,26.8,220.4
2025-11-07T19:00:00-03:00,soja,15.26,5.5,20.8,24.2,164.0
2025-11-07T19:30:00-03:00,soja,27.74,6.06,21.1,22.5,179.2
2025-11-07T20:00:00-03:00,soja,21.74,5.31,15.9,20.1,175.1
2025-11-07T20:30:00-03:00,soja,25.7,5.48,13.7,22.6,170.1
2025-11-07T21:00:00-03:00,soja,20.0,6.0,16.9,25.4,121.0
2025-11-07T21:30:00-03:00,soja,23.94,5.81,21.6,23.9,219.9
2025-11-07T22:00:00-03:00,soja,25.13,6.7,24.2,24.7,183.3
2025-11-07T22:30:00-03:00,soja,26.07,6.64,26.0,31.4,187.8
2025-11-07T23:00:00-03:00,soja,20.54,5.7,16.5,23.9,133.7
2025-11-07T23:30:00-03:00,soja,29.79,6.19,22.0,17.5,149.3
2025-11-08T00:00:00-03:00,soja,22.61,6.26,26.7,28.2,162.1
2025-11-08T00:30:00-03:00,soja,18.3,5.79,28.2,12.4,101.0
2025-11-08T01:00:00-03:00,soja,24.56,5.48,19.6,14.4,94.0
2025-11-08T01:30:00-03:00,soja,25.14,6.0,18.5,24.4,143.0
2025-11-08T02:00:00-03:00,soja,25.64,5.94,21.3,25.6,193.5
2025-11-08T02:30:00-03:00,soja,30.45,5.85,12.0,13.3,140.6
2025-11-08T03:00:00-03:00,soja,24.05,6.15,18.6,19.3,124.2
2025-11-08T03:30:00-03:00,soja,24.52,5.74,25.2,17.8,133.3
2025-11-08T04:00:00-03:00,soja,20.59,5.6,24.5,18.6,149.5
2025-11-08T04:30:00-03:00,soja,28.28,6.04,18.1,28.6,154.1
2025-11-08T05:00:00-03:00,soja,25.74,6.14,21.5,26.9,267.4
2025-11-08T05:30:00-03:00,soja,23.32,5.59,14.2,21.9,217.5
2025-11-08T06:00:00-03:00,soja,17.38,6.32,24.9,18.2,216.1
2025-11-08T06:30:00-03:00,soja,30.78,5.38,19.5,12.6,222.6
2025-11-08T07:00:00-03:00,soja,20.09,5.8,18.1,31.9,125.1
2025-11-08T07:30:00-03:00,soja,22.63,5.91,17.5,26.1,115.0
2025-11-08T08:00:00-03:00,soja,26.43,5.78,19.6,17.1,120.2
2025-11-08T08:30:00-03:00,soja,20.21,5.8,16.9,27.0,230.1
2025-11-08T09:00:00-03:00,soja,19.03,6.65,24.6,21.5,145.4
2025-11-08T09:30:00-03:00,soja,16.5,5.7,17.2,20.0,113.7
2025-11-08T10:00:00-03:00,soja,27.88,6.85,31.2,25.0,150.6
2025-11-08T10:30:00-03:00,soja,22.82,6.15,30.3,16.8,159.3
2025-11-08T11:00:00-03:00,soja,36.71,6.03,13.8,19.6,182.1
2025-11-08T11:30:00-03:00,soja,21.02,6.17,20.5,22.9,181.3
2025-11-08T12:00:00-03:00,soja,21.31,6.89,15.4,18.5,132.7
2025-11-08T12:30:00-03:00,soja,22.74,5.65,17.7,26.7,200.9
2025-11-08T13:00:00-03:00,soja,25.97,5.61,34.0,35.1,141.2
2025-11-08T13:30:00-03:00,soja,23.12,5.74,17.8,16.7,163.0
2025-11-08T14:00:00-03:00,soja,27.45,6.01,22.5,10.3,200.9
2025-11-08T14:30:00-03:00,soja,21.09,5.4,23.8,8.0,141.1
2025-11-08T15:00:00-03:00,soja,19.47,6.01,13.0,20.9,144.4
2025-11-08T15:30:00-03:00,soja,17.81,6.59,14.0,17.4,196.6
2025-11-08T16:00:00-03:00,soja,16.11,6.05,11.6,23.5,131.4
2025-11-08T16:30:00-03:00,soja,22.93,5.9,13.8,22.9,152.7
2025-11-08T17:00:00-03:00,soja,23.8,5.78,3.0,10.8,195.0
2025-11-08T17:30:00-03:00,soja,22.47,6.31,23.8,9.3,262.4
2025-11-08T18:00:00-03:00,soja,29.97,5.71,34.4,24.1,197.2
2025-11-08T18:30:00-03:00,soja,29.91,6.65,21.0,22.9,191.3
2025-11-08T19:00:00-03:00,soja,23.66,6.68,10.1,19.0,193.9
2025-11-08T19:30:00-03:00,soja,17.82,6.09,15.5,10.4,121.7
2025-11-08T20:00:00-03:00,soja,22.73,6.0,16.8,25.3,175.2
2025-11-08T20:30:00-03:00,soja,22.6,6.36,12.9,30.9,168.7
2025-11-08T21:00:00-03:00,soja,22.37,6.38,26.0,23.9,184.5
2025-11-08T21:30:00-03:00,soja,22.21,5.72,25.7,16.1,175.2
2025-11-08T22:00:00-03:00,soja,22.39,5.82,11.9,22.3,187.1
2025-11-08T22:30:00-03:00,soja,23.45,5.54,25.1,12.4,156.0
2025-11-08T23:00:00-03:00,soja,22.46,6.14,30.7,29.4,172.6
2025-11-08T23:30:00-03:00,soja,25.83,6.23,33.3,22.6,114.7
2025-11-09T00:00:00-03:00,soja,26.44,5.53,40.1,9.6,155.6
2025-11-09T00:30:00-03:00,soja,21.36,5.84,13.7,19.9,232.6
2025-11-09T01:00:00-03:00,soja,30.08,5.53,39.8,25.2,184.3
2025-11-09T01:30:00-03:00,soja,21.08,5.69,17.5,19.7,169.1
2025-11-09T02:00:00-03:00,soja,18.53,6.19,15.9,20.1,255.3
2025-11-09T02:30:00-03:00,soja,26.52,5.74,22.3,13.4,108.8
2025-11-09T03:00:00-03:00,soja,21.73,5.89,15.9,26.0,120.1
2025-11-09T03:30:00-03:00,soja,26.29,5.43,22.8,17.5,247.1
2025-11-09T04:00:00-03:00,soja,15.39,6.07,10.8,6.9,172.1
2025-11-09T04:30:00-03:00,soja,30.57,5.98,18.3,19.4,159.1
2025-11-09T05:00:00-03:00,soja,27.69,5.74,29.0,28.9,116.0
2025-11-09T05:30:00-03:00,soja,19.0,5.93,19.6,19.3,190.1
2025-11-09T06:00:00-03:00,soja,19.08,6.06,21.0,34.2,194.5
2025-11-09T06:30:00-03:00,soja,31.69,5.71,23.3,25.0,120.7
2025-11-09T07:00:00-03:00,soja,22.05,5.48,28.2,24.4,163.7
2025-11-09T07:30:00-03:00,soja,21.66,6.63,8.4,21.1,154.9
2025-11-09T08:00:00-03:00,soja,15.94,5.78,24.1,21.5,181.5
2025-11-09T08:30:00-03:00,soja,23.6,5.97,18.1,20.2,119.6
2025-11-09T09:00:00-03:00,soja,24.09,6.35,21.2,19.9,226.3
2025-11-09T09:30:00-03:00,soja,27.86,7.24,27.4,25.7,211.2
2025-11-09T10:00:00-03:00,soja,19.4,5.56,11.6,15.4,153.7
2025-11-09T10:30:00-03:00,soja,18.92,6.16,12.9,14.5,160.3
2025-11-09T11:00:00-03:00,soja,26.8,5.75,6.5,14.1,163.9
2025-11-09T11:30:00-03:00,soja,29.03,5.81,16.2,36.3,135.0
2025-11-09T12:00:00-03:00,soja,18.72,5.75,29.3,25.7,150.0
2025-11-09T12:30:00-03:00,soja,29.33,5.61,19.2,24.1,157.8
2025-11-09T13:00:00-03:00,soja,25.15,5.99,10.6,14.6,242.6
2025-11-09T13:30:00-03:00,soja,29.37,5.48,16.6,26.4,212.6
2025-11-09T14:00:00-03:00,soja,24.72,6.33,9.6,21.2,212.1
2025-11-09T14:30:00-03:00,soja,14.91,6.02,12.1,23.5,186.6
2025-11-09T15:00:00-03:00,soja,24.39,6.15,22.7,15.2,119.7
2025-11-09T15:30:00-03:00,soja,29.24,5.84,11.8,23.1,168.1
2025-11-09T16:00:00-03:00,soja,21.43,5.87,27.8,19.0,213.7
2025-11-09T16:30:00-03:00,soja,23.45,6.1,19.5,16.6,113.4
2025-11-09T17:00:00-03:00,soja,24.3,5.59,20.6,27.1,198.6
2025-11-09T17:30:00-03:00,soja,13.4,5.87,18.1,11.2,274.5
2025-11-09T18:00:00-03:00,soja,31.69,5.7,25.4,26.0,217.8
2025-11-09T18:30:00-03:00,soja,21.39,5.69,25.5,26.8,233.6
2025-11-09T19:00:00-03:00,soja,27.02,5.26,22.3,15.8,179.8
2025-11-09T19:30:00-03:00,soja,24.65,6.47,24.0,16.3,213.6
2025-11-09T20:00:00-03:00,soja,30.03,5.76,18.5,20.4,137.7
2025-11-09T20:30:00-03:00,soja,26.62,6.41,23.8,24.0,205.8
2025-11-09T21:00:00-03:00,soja,24.06,6.37,17.6,20.9,199.4
2025-11-09T21:30:00-03:00,soja,21.43,5.55,20.0,25.0,183.0
2025-11-09T22:00:00-03:00,soja,28.19,5.62,18.1,34.3,229.2
2025-11-09T22:30:00-03:00,soja,17.51,6.9,16.8,18.4,145.8
2025-11-09T23:00:00-03:00,soja,27.58,6.61,15.2,10.0,161.6
2025-11-09T23:30:00-03:00,soja,20.6,5.99,23.3,27.8,174.3
2025-11-10T00:00:00-03:00,soja,30.01,6.09,29.2,33.8,123.7
2025-11-10T00:30:00-03:00,soja,25.65,5.78,28.2,24.7,180.2
2025-11-10T01:00:00-03:00,soja,27.58,6.15,11.2,14.4,92.6
2025-11-10T01:30:00-03:00,soja,25.33,5.75,29.0,21.1,217.1
2025-11-10T02:00:00-03:00,soja,17.99,5.29,17.8,14.2,172.1
2025-11-10T02:30:00-03:00,soja,21.56,5.54,24.2,26.5,146.6
2025-11-10T03:00:00-03:00,soja,27.69,6.01,13.7,12.5,132.5
2025-11-10T03:30:00-03:00,soja,25.67,5.6,21.0,19.9,159.4
2025-11-10T04:00:00-03:00,soja,29.72,5.98,22.2,15.0,201.0
2025-11-10T04:30:00-03:00,soja,26.61,5.62,9.6,22.9,194.6
2025-11-10T05:00:00-03:00,soja,21.13,5.73,24.3,19.4,138.3
2025-11-10T05:30:00-03:00,soja,21.82,6.3,29.4,23.2,131.9
2025-11-10T06:00:00-03:00,soja,25.41,6.09,18.8,22.2,199.6
2025-11-10T06:30:00-03:00,soja,15.74,6.0,29.5,15.1,137.5
2025-11-10T07:00:00-03:00,soja,31.69,6.31,18.7,26.4,172.7
2025-11-10T07:30:00-03:00,soja,26.77,6.17,25.9,21.7,175.6
2025-11-10T08:00:00-03:00,soja,29.91,6.51,4.5,15.1,184.0
2025-11-10T08:30:00-03:00,soja,18.68,5.84,36.9,37.7,208.6
2025-11-10T09:00:00-03:00,soja,29.98,5.85,30.5,25.3,113.2
2025-11-10T09:30:00-03:00,soja,33.93,5.54,18.0,20.9,84.0
2025-11-10T10:00:00-03:00,soja,19.72,5.85,6.2,31.9,144.5
2025-11-10T10:30:00-03:00,soja,28.09,6.34,22.0,34.9,251.1
2025-11-10T11:00:00-03:00,soja,25.0,6.45,9.9,21.0,261.0
2025-11-10T11:30:00-03:00,soja,18.82,6.34,23.1,24.4,252.4
2025-11-10T12:00:00-03:00,soja,26.97,5.37,22.9,15.1,161.3
2025-11-10T12:30:00-03:00,soja,28.33,6.38,13.4,21.0,89.8
2025-11-10T13:00:00-03:00,soja,22.6,5.36,27.8,20.6,64.6
2025-11-10T13:30:00-03:00,soja,29.66,6.31,25.6,23.3,142.4
2025-11-10T14:00:00-03:00,soja,18.33,5.87,26.8,24.3,161.1
2025-11-10T14:30:00-03:00,soja,19.02,6.25,20.1,25.9,228.5
2025-11-10T15:00:00-03:00,soja,25.55,5.53,10.1,23.7,209.1
2025-11-10T15:30:00-03:00,soja,25.1,6.41,26.8,13.5,180.2
2025-11-10T16:00:00-03:00,soja,22.13,5.49,18.1,15.4,130.0
2025-11-10T16:30:00-03:00,soja,28.24,5.77,10.3,18.2,126.8
2025-11-10T17:00:00-03:00,soja,27.12,5.65,29.5,20.0,181.4
2025-11-10T17:30:00-03:00,soja,28.43,5.39,34.7,29.4,201.4
2025-11-10T18:00:00-03:00,soja,24.51,6.03,19.7,13.9,187.6
2025-11-10T18:30:00-03:00,soja,27.41,6.63,35.1,19.5,123.4
2025-11-10T19:00:00-03:00,soja,23.22,6.93,20.6,28.7,199.3
2025-11-10T19:30:00-03:00,soja,33.22,6.03,17.3,19.9,189.2
2025-11-10T20:00:00-03:00,soja,21.75,6.39,15.6,25.2,121.8
2025-11-10T20:30:00-03:00,soja,33.42,6.08,31.5,21.0,134.7
2025-11-10T21:00:00-03:00,soja,25.14,6.17,14.5,23.8,201.0
2025-11-10T21:30:00-03:00,soja,19.5,5.88,25.1,20.4,159.4
2025-11-10T22:00:00-03:00,soja,30.47,6.07,16.1,26.7,241.5
2025-11-10T22:30:00-03:00,soja,25.5,6.19,16.8,11.2,192.6
2025-11-10T23:00:00-03:00,soja,28.4,5.8,27.2,19.5,148.1
2025-11-10T23:30:00-03:00,soja,29.9,5.97,17.3,24.1,169.5
2025-11-11T00:00:00-03:00,soja,26.35,5.98,17.2,25.7,172.9
2025-11-11T00:30:00-03:00,soja,22.63,6.29,27.9,32.5,137.2
2025-11-11T01:00:00-03:00,soja,28.9,5.63,31.2,19.3,128.9
2025-11-11T01:30:00-03:00,soja,25.0,5.98,24.5,32.4,201.6
2025-11-11T02:00:00-03:00,soja,27.74,6.67,15.4,17.4,208.0
2025-11-11T02:30:00-03:00,soja,16.39,6.41,16.4,31.3,197.2
2025-11-11T03:00:00-03:00,soja,26.79,6.47,20.6,27.7,238.2
2025-11-11T03:30:00-03:00,soja,22.45,6.01,22.2,15.6,145.6
2025-11-11T04:00:00-03:00,soja,31.61,6.11,13.1,24.1,245.3
2025-11-11T04:30:00-03:00,soja,27.49,6.35,25.1,21.6,129.5
2025-11-11T05:00:00-03:00,soja,25.96,6.55,20.6,26.4,124.4
2025-11-11T05:30:00-03:00,soja,26.95,5.32,8.0,20.4,90.8
2025-11-11T06:00:00-03:00,soja,21.01,5.54,13.5,19.8,149.9
2025-11-11T06:30:00-03:00,soja,31.49,6.46,16.5,31.6,147.3
2025-11-11T07:00:00-03:00,soja,32.97,5.9,19.5,21.3,193.7
2025-11-11T07:30:00-03:00,soja,26.57,5.76,33.2,27.8,181.0
2025-11-11T08:00:00-03:00,soja,31.36,5.56,21.7,20.4,116.3
2025-11-11T08:30:00-03:00,soja,22.72,5.81,14.1,33.7,152.3
2025-11-11T09:00:00-03:00,soja,21.81,5.51,21.5,17.3,153.3
2025-11-11T09:30:00-03:00,soja,25.16,6.73,17.5,17.7,90.1
2025-11-11T10:00:00-03:00,soja,26.74,5.99,22.3,32.7,125.9
2025-11-11T10:30:00-03:00,soja,23.42,5.98,24.1,18.9,135.3
2025-11-11T11:00:00-03:00,soja,27.15,6.21,28.5,33.2,234.5
2025-11-11T11:30:00-03:00,soja,26.23,6.34,19.8,28.2,178.6
2025-11-11T12:00:00-03:00,soja,21.01,6.33,31.5,20.9,199.8
2025-11-11T12:30:00-03:00,soja,27.08,6.38,26.4,9.3,102.6
2025-11-11T13:00:00-03:00,soja,28.45,5.78,15.0,21.9,223.7
2025-11-11T13:30:00-03:00,soja,25.69,5.9,35.5,22.7,228.5
2025-11-11T14:00:00-03:00,soja,29.61,6.27,22.3,30.2,80.1
2025-11-11T14:30:00-03:00,soja,20.13,5.82,14.2,33.1,138.3
2025-11-11T15:00:00-03:00,soja,26.87,6.0,31.6,17.2,192.3
2025-11-11T15:30:00-03:00,soja,20.32,6.14,34.5,27.6,199.0
